"id","longitude","latitude","a_weight","b_weight","type","dp_type"
"PID.3006128",-111.683070747,33.4142052207,1339.19,535.676023,"demand point",3
"PID.3006129",-111.937975796,33.3710652023,1339.19,535.676023,"demand point",3
"PID.3006130",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3006131",-112.339329481,33.4394072944,1339.19,535.676023,"demand point",3
"PID.3006132",-112.167440848,33.4636752051,1339.19,535.676023,"demand point",3
"PID.3006133",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006134",-112.21111486,33.5176262111,1339.19,535.676023,"demand point",3
"PID.3006135",-112.213840865,33.5696552184,1339.19,535.676023,"demand point",3
"PID.3006136",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006137",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3006138",-111.840008072,33.2941185959,1339.19,535.676023,"demand point",3
"PID.3006139",-111.816626375,33.4089633128,1339.19,535.676023,"demand point",3
"PID.3006140",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006141",-112.137650847,33.5242752148,1339.19,535.676023,"demand point",3
"PID.3006142",-112.024800821,33.4721652123,1339.19,535.676023,"demand point",3
"PID.3006143",-112.024800821,33.4721652123,1339.19,535.676023,"demand point",3
"PID.3006144",-112.032405822,33.480315213,1339.19,535.676023,"demand point",3
"PID.3006145",-112.087493831,33.4446882067,1339.19,535.676023,"demand point",3
"PID.3006146",-112.349588583,33.4306948913,1339.19,535.676023,"demand point",3
"PID.3006147",-112.064830835,33.5736852248,1339.19,535.676023,"demand point",3
"PID.3006148",-112.085490838,33.5699652234,1339.19,535.676023,"demand point",3
"PID.3006149",-112.066550828,33.4513152081,1339.19,535.676023,"demand point",3
"PID.3006150",-111.841529972,33.300597297,1339.19,535.676023,"demand point",3
"PID.3006151",-112.064830835,33.5736752251,1339.19,535.676023,"demand point",3
"PID.3006152",-112.110510843,33.5531152207,1339.19,535.676023,"demand point",3
"PID.3006153",-112.346600882,33.4317051926,1339.19,535.676023,"demand point",3
"PID.3006154",-111.909500797,33.4654452176,1339.19,535.676023,"demand point",3
"PID.3006155",-112.188880855,33.4840552073,1339.19,535.676023,"demand point",3
"PID.3006156",-112.052310823,33.4336752066,1339.19,535.676023,"demand point",3
"PID.3006157",-112.052350823,33.4336752061,1339.19,535.676023,"demand point",3
"PID.3006158",-111.962690802,33.3633752002,1339.19,535.676023,"demand point",3
"PID.3006159",-112.257603351,33.5408352118,1339.19,535.676023,"demand point",3
"PID.3006160",-112.052350824,33.433685206,1339.19,535.676023,"demand point",3
"PID.3006161",-112.08190083,33.4517252079,1339.19,535.676023,"demand point",3
"PID.3006162",-112.045580822,33.4482252082,1339.19,535.676023,"demand point",3
"PID.3006163",-112.346600882,33.4317051926,1339.19,535.676023,"demand point",3
"PID.3006164",-111.84270918,33.4083875118,1339.19,535.676023,"demand point",3
"PID.3006165",-112.07968083,33.4519352074,1339.19,535.676023,"demand point",3
"PID.3006166",-112.111850843,33.5548352208,1339.19,535.676023,"demand point",3
"PID.3006167",-112.111850843,33.5548352208,1339.19,535.676023,"demand point",3
"PID.3006168",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3006169",-112.111540844,33.5552552206,1339.19,535.676023,"demand point",3
"PID.3006170",-112.111850843,33.5548352208,1339.19,535.676023,"demand point",3
"PID.3006171",-111.962690802,33.3633752002,1339.19,535.676023,"demand point",3
"PID.3006172",-112.111850844,33.5543852206,1339.19,535.676023,"demand point",3
"PID.3006173",-112.111540844,33.5552552206,1339.19,535.676023,"demand point",3
"PID.3006174",-112.111540844,33.5552552206,1339.19,535.676023,"demand point",3
"PID.3006175",-112.192830861,33.5765852195,1339.19,535.676023,"demand point",3
"PID.3006176",-111.927784791,33.3213351956,1339.19,535.676023,"demand point",3
"PID.3006177",-112.03245082,33.4471252096,1339.19,535.676023,"demand point",3
"PID.3006178",-112.114120843,33.5530352201,1339.19,535.676023,"demand point",3
"PID.3006179",-111.841436772,33.3036001971,1339.19,535.676023,"demand point",3
"PID.3006180",-111.841310772,33.2983591972,1339.19,535.676023,"demand point",3
"PID.3006181",-111.841018773,33.299412197,1339.19,535.676023,"demand point",3
"PID.3006182",-112.08020083,33.4536352076,1339.19,535.676023,"demand point",3
"PID.3006183",-112.079360829,33.4516852074,1339.19,535.676023,"demand point",3
"PID.3006184",-112.079360829,33.4516852074,1339.19,535.676023,"demand point",3
"PID.3006185",-112.033840822,33.4800352133,1339.19,535.676023,"demand point",3
"PID.3006186",-112.065600834,33.567155224,1339.19,535.676023,"demand point",3
"PID.3006187",-112.030030833,33.645185237,1339.19,535.676023,"demand point",3
"PID.3006188",-112.143550151,33.5763272216,1339.19,535.676023,"demand point",3
"PID.3006189",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006190",-111.982739857,33.4511299736,1339.19,535.676023,"demand point",3
"PID.3006191",-111.792800761,33.2860451967,1339.19,535.676023,"demand point",3
"PID.3006192",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006193",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006194",-112.090930831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006195",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3006196",-112.13974085,33.5747752214,1339.19,535.676023,"demand point",3
"PID.3006197",-112.050280823,33.4338352063,1339.19,535.676023,"demand point",3
"PID.3006198",-111.839452771,33.2941851962,1339.19,535.676023,"demand point",3
"PID.3006199",-111.839926771,33.2945621968,1339.19,535.676023,"demand point",3
"PID.3006200",-111.83879577,33.288824196,1339.19,535.676023,"demand point",3
"PID.3006201",-112.11446585,33.6423792332,1339.19,535.676023,"demand point",3
"PID.3006202",-112.088140831,33.4431052058,1339.19,535.676023,"demand point",3
"PID.3006203",-112.08117083,33.4514152074,1339.19,535.676023,"demand point",3
"PID.3006204",-112.326940892,33.6382252213,1339.19,535.676023,"demand point",3
"PID.3006205",-112.113410844,33.5548252198,1339.19,535.676023,"demand point",3
"PID.3006206",-112.111370843,33.5548652209,1339.19,535.676023,"demand point",3
"PID.3006207",-112.111590843,33.5549452202,1339.19,535.676023,"demand point",3
"PID.3006208",-112.050340823,33.4338252067,1339.19,535.676023,"demand point",3
"PID.3006209",-112.16878085,33.4834952076,1339.19,535.676023,"demand point",3
"PID.3006210",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006211",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006212",-112.346620882,33.4317751921,1339.19,535.676023,"demand point",3
"PID.3006213",-112.050160823,33.4336752065,1339.19,535.676023,"demand point",3
"PID.3006214",-111.792800761,33.2860451967,1339.19,535.676023,"demand point",3
"PID.3006215",-111.792800761,33.2860451967,1339.19,535.676023,"demand point",3
"PID.3006216",-112.015105117,33.451315611,1339.19,535.676023,"demand point",3
"PID.3006217",-112.087566831,33.4446102063,1339.19,535.676023,"demand point",3
"PID.3006218",-112.087336831,33.444719206,1339.19,535.676023,"demand point",3
"PID.3006219",-111.709370753,33.416325219,1339.19,535.676023,"demand point",3
"PID.3006220",-112.015840808,33.3050151898,1339.19,535.676023,"demand point",3
"PID.3006221",-112.446020902,33.4460151894,1339.19,535.676023,"demand point",3
"PID.3006222",-111.913730797,33.4588752163,1339.19,535.676023,"demand point",3
"PID.3006223",-111.913730797,33.4588752163,1339.19,535.676023,"demand point",3
"PID.3006224",-112.069929828,33.4486342078,1339.19,535.676023,"demand point",3
"PID.3006225",-111.839032772,33.297419197,1339.19,535.676023,"demand point",3
"PID.3006226",-111.841321772,33.3027761969,1339.19,535.676023,"demand point",3
"PID.3006227",-112.075104828,33.4473512064,1339.19,535.676023,"demand point",3
"PID.3006228",-112.052350824,33.433685206,1339.19,535.676023,"demand point",3
"PID.3006229",-112.072546828,33.4471672073,1339.19,535.676023,"demand point",3
"PID.3006230",-112.075051829,33.447375207,1339.19,535.676023,"demand point",3
"PID.3006231",-111.961890801,33.3684252006,1339.19,535.676023,"demand point",3
"PID.3006232",-112.07933083,33.451685208,1339.19,535.676023,"demand point",3
"PID.3006233",-112.325540891,33.6362052221,1339.19,535.676023,"demand point",3
"PID.3006234",-112.357680885,33.4466651935,1339.19,535.676023,"demand point",3
"PID.3006235",-112.179700855,33.5396352151,1339.19,535.676023,"demand point",3
"PID.3006236",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3006237",-111.711960753,33.4149652189,1339.19,535.676023,"demand point",3
"PID.3006238",-111.716190755,33.4149752186,1339.19,535.676023,"demand point",3
"PID.3006239",-111.987790813,33.472235215,1339.19,535.676023,"demand point",3
"PID.3006240",-112.088910832,33.4449452062,1339.19,535.676023,"demand point",3
"PID.3006241",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006242",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006243",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006244",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006245",-112.052380824,33.4336052065,1339.19,535.676023,"demand point",3
"PID.3006246",-112.061173824,33.4109562031,1339.19,535.676023,"demand point",3
"PID.3006247",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3006248",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006249",-112.136420845,33.5022952122,1339.19,535.676023,"demand point",3
"PID.3006250",-112.120870838,33.4455652052,1339.19,535.676023,"demand point",3
"PID.3006251",-112.181390857,33.5530552171,1339.19,535.676023,"demand point",3
"PID.3006252",-112.113410844,33.5548252198,1339.19,535.676023,"demand point",3
"PID.3006253",-112.114000843,33.5530352202,1339.19,535.676023,"demand point",3
"PID.3006254",-112.113410844,33.5548252198,1339.19,535.676023,"demand point",3
"PID.3006255",-112.113410844,33.5548252198,1339.19,535.676023,"demand point",3
"PID.3006256",-112.111580843,33.5550552198,1339.19,535.676023,"demand point",3
"PID.3006257",-112.113540843,33.5529352199,1339.19,535.676023,"demand point",3
"PID.3006258",-112.050200823,33.4336352063,1339.19,535.676023,"demand point",3
"PID.3006259",-112.032960833,33.6405952359,1339.19,535.676023,"demand point",3
"PID.3006260",-112.114040844,33.5580052208,1339.19,535.676023,"demand point",3
"PID.3006261",-112.111601843,33.5547232208,1339.19,535.676023,"demand point",3
"PID.3006262",-112.111600843,33.5547152208,1339.19,535.676023,"demand point",3
"PID.3006263",-112.111540844,33.5552552206,1339.19,535.676023,"demand point",3
"PID.3006264",-111.908301997,33.4880350206,1339.19,535.676023,"demand point",3
"PID.3006265",-112.088827531,33.4448928059,1339.19,535.676023,"demand point",3
"PID.3006266",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006267",-111.831760777,33.4181952136,1339.19,535.676023,"demand point",3
"PID.3006268",-111.831760777,33.4181952136,1339.19,535.676023,"demand point",3
"PID.3006269",-111.831760777,33.4181952136,1339.19,535.676023,"demand point",3
"PID.3006270",-112.05011082,33.3909652,1339.19,535.676023,"demand point",3
"PID.3006271",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006272",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006273",-112.196800755,33.4822870062,1339.19,535.676023,"demand point",3
"PID.3006274",-112.107780846,33.6100652287,1339.19,535.676023,"demand point",3
"PID.3006275",-111.999470828,33.6552652402,1339.19,535.676023,"demand point",3
"PID.3006276",-112.184950857,33.5377252145,1339.19,535.676023,"demand point",3
"PID.3006277",-112.110960839,33.4952452123,1339.19,535.676023,"demand point",3
"PID.3006278",-111.831163877,33.4170681144,1339.19,535.676023,"demand point",3
"PID.3006279",-111.978990801,33.3064751922,1339.19,535.676023,"demand point",3
"PID.3006280",-112.049960823,33.4367252063,1339.19,535.676023,"demand point",3
"PID.3006281",-112.120870838,33.4525152057,1339.19,535.676023,"demand point",3
"PID.3006282",-112.049910823,33.4370052073,1339.19,535.676023,"demand point",3
"PID.3006283",-111.910526398,33.4880446205,1339.19,535.676023,"demand point",3
"PID.3006284",-111.908301997,33.4880350206,1339.19,535.676023,"demand point",3
"PID.3006285",-111.9077808,33.5227152255,1339.19,535.676023,"demand point",3
"PID.3006286",-112.272088869,33.4624122001,1339.19,535.676023,"demand point",3
"PID.3006287",-112.205509855,33.460119003,1339.19,535.676023,"demand point",3
"PID.3006288",-111.840470779,33.4084552127,1339.19,535.676023,"demand point",3
"PID.3006289",-112.072680828,33.4477452077,1339.19,535.676023,"demand point",3
"PID.3006290",-112.08005083,33.4534952081,1339.19,535.676023,"demand point",3
"PID.3006291",-111.831763277,33.4181963145,1339.19,535.676023,"demand point",3
"PID.3006292",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006293",-112.111600843,33.5547152208,1339.19,535.676023,"demand point",3
"PID.3006294",-112.111540844,33.5552552206,1339.19,535.676023,"demand point",3
"PID.3006295",-111.84065078,33.4090452122,1339.19,535.676023,"demand point",3
"PID.3006296",-112.200710865,33.6156452246,1339.19,535.676023,"demand point",3
"PID.3006297",-112.102326439,33.521553916,1339.19,535.676023,"demand point",3
"PID.3006298",-112.137326849,33.5719120214,1339.19,535.676023,"demand point",3
"PID.3006299",-112.120641845,33.5707532223,1339.19,535.676023,"demand point",3
"PID.3006300",-112.114002843,33.5529332202,1339.19,535.676023,"demand point",3
"PID.3006301",-111.910526398,33.4880446205,1339.19,535.676023,"demand point",3
"PID.3006302",-112.088810831,33.4450852061,1339.19,535.676023,"demand point",3
"PID.3006303",-112.273620869,33.4564851993,1339.19,535.676023,"demand point",3
"PID.3006304",-112.102040839,33.5198552156,1339.19,535.676023,"demand point",3
"PID.3006305",-112.050280823,33.4338352063,1339.19,535.676023,"demand point",3
"PID.3006306",-112.273620869,33.4564851993,1339.19,535.676023,"demand point",3
"PID.3006307",-111.840220779,33.4089952125,1339.19,535.676023,"demand point",3
"PID.3006308",-112.023460819,33.4504452101,1339.19,535.676023,"demand point",3
"PID.3006309",-111.842390771,33.2761151932,1339.19,535.676023,"demand point",3
"PID.3006310",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006311",-111.707571753,33.4169972195,1339.19,535.676023,"demand point",3
"PID.3006312",-112.157912248,33.4891180086,1339.19,535.676023,"demand point",3
"PID.3006313",-112.203010855,33.4453952011,1339.19,535.676023,"demand point",3
"PID.3006314",-112.203260855,33.4450452001,1339.19,535.676023,"demand point",3
"PID.3006315",-112.111600834,33.4189152012,1339.19,535.676023,"demand point",3
"PID.3006316",-112.052350823,33.4336752061,1339.19,535.676023,"demand point",3
"PID.3006317",-112.008822812,33.3965942024,1339.19,535.676023,"demand point",3
"PID.3006318",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006319",-111.84217777,33.2528581902,1339.19,535.676023,"demand point",3
"PID.3006320",-112.302490885,33.6054952184,1339.19,535.676023,"demand point",3
"PID.3006321",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006322",-112.302490885,33.6054952184,1339.19,535.676023,"demand point",3
"PID.3006323",-112.085800833,33.4700452099,1339.19,535.676023,"demand point",3
"PID.3006324",-112.302490885,33.6054952184,1339.19,535.676023,"demand point",3
"PID.3006325",-112.064700823,33.3922551997,1339.19,535.676023,"demand point",3
"PID.3006326",-112.120860847,33.5793752233,1339.19,535.676023,"demand point",3
"PID.3006327",-112.087493831,33.4448682061,1339.19,535.676023,"demand point",3
"PID.3006328",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3006329",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3006330",-112.116530841,33.5098252139,1339.19,535.676023,"demand point",3
"PID.3006331",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3006332",-112.052380823,33.4335952067,1339.19,535.676023,"demand point",3
"PID.3006333",-112.273620869,33.4564851993,1339.19,535.676023,"demand point",3
"PID.3006334",-112.273626868,33.4565031997,1339.19,535.676023,"demand point",3
"PID.3006335",-112.14722085,33.5364952161,1339.19,535.676023,"demand point",3
"PID.3006336",-111.914440797,33.4581552159,1339.19,535.676023,"demand point",3
"PID.3006337",-111.9077808,33.5227152255,1339.19,535.676023,"demand point",3
"PID.3006338",-111.908301997,33.4880350206,1339.19,535.676023,"demand point",3
"PID.3006339",-112.13589085,33.5671552214,1339.19,535.676023,"demand point",3
"PID.3006340",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
