"id","longitude","latitude","address","type"
"FaID.1378",-111.922604099,33.3338285029,"1137 E WARNER RD TEMPE AZ 85284","candidate location"
"FaID.1379",-112.090898809,33.5527413352,"1445 W NORTHERN AVE PHOENIX AZ 85021","candidate location"
"FaID.1380",-112.463468844,33.4788717905,"18706 W THOMAS RD LITCHFIELD PARK AZ 85340","candidate location"
"FaID.1381",-112.395465704,33.6325222622,"15522 W PARADISE LN SURPRISE AZ 85374","candidate location"
"FaID.1382",-112.063892092,33.5088160092,"801 E CAMELBACK RD PHOENIX AZ 85014","candidate location"
"FaID.1383",-112.238158672,33.6767380648,"21170 N 83RD AVE PEORIA AZ 85382","candidate location"
"FaID.1384",-112.164872693,33.5541688806,"8066 N 49TH AVE GLENDALE AZ 85302","candidate location"
"FaID.1385",-111.716230218,33.4772755856,"3405 N HIGLEY RD MESA AZ 85215","candidate location"
"FaID.1386",-112.082503504,33.6612455856,"19201 N 7TH AVE PHOENIX AZ 85027","candidate location"
"FaID.1387",-112.005148331,33.4834989975,"3040 N 36TH ST PHOENIX AZ 85018","candidate location"
"FaID.1388",-112.335216206,33.6262363182,"12763 W GRAND AVE SURPRISE AZ 85374","candidate location"
"FaID.1389",-112.358676113,33.4929014626,"101 W WIGWAM BLVD LITCHFIELD PARK AZ 85340","candidate location"
"FaID.1390",-112.09761696,33.4892434061,"3437 N 18TH AVE PHOENIX AZ 85015","candidate location"
"FaID.1391",-111.623335991,33.4359482122,"9601 E BROWN RD MESA AZ 85207","candidate location"
"FaID.1392",-111.922668298,33.4698054872,"7320 E PALM LN SCOTTSDALE AZ 85257","candidate location"
"FaID.1393",-112.109203911,33.4966196266,"2307 W DEVONSHIRE AVE PHOENIX AZ 85015","candidate location"
"FaID.1394",-112.133951833,33.6476194038,"3450 W GROVERS AVE PHOENIX AZ 85053","candidate location"
"FaID.1395",-112.349024616,33.4878917384,"553 E PLAZA CIR LITCHFIELD PARK AZ 85340","candidate location"
"FaID.1396",-112.359118547,33.4422112087,"122 S LITCHFIELD RD GOODYEAR AZ 85338","candidate location"
"FaID.1397",-112.235229155,33.6158474661,"14185 N 83RD AVE PEORIA AZ 85381","candidate location"
"FaID.1398",-111.936897464,33.4242290615,"131 E 6TH ST TEMPE AZ 85281","candidate location"
"FaID.1399",-112.349505614,33.4368076935,"121 N CENTRAL AVE AVONDALE AZ 85323","candidate location"
"FaID.1400",-112.280129107,33.5967490681,"10185 W COGGINS DR SUN CITY AZ 85351","candidate location"
"FaID.1401",-112.169807866,33.5418798381,"5125 W MYRTLE AVE GLENDALE AZ 85301","candidate location"
"FaID.1402",-112.404986142,33.6598400592,"19753 N REMINGTON DR SURPRISE AZ 85374","candidate location"
"FaID.1403",-112.380399379,33.4517285417,"14900 W VAN BUREN ST GOODYEAR AZ 85338","candidate location"
"FaID.1404",-112.090958835,33.574755779,"1425 W MOUNTAIN VIEW RD PHOENIX AZ 85021","candidate location"
"FaID.1405",-112.078595711,33.4500611698,"345 W MONROE ST PHOENIX AZ 85003","candidate location"
"FaID.1406",-112.193894193,33.6537979007,"6255 W UNION HILLS DR GLENDALE AZ 85308","candidate location"
"FaID.1407",-112.131983989,33.8595398327,"41130 N FREEDOM WAY PHOENIX AZ 85086","candidate location"
"FaID.1408",-112.351465459,33.4350214609,"235 W WESTERN AVE AVONDALE AZ 85323","candidate location"
"FaID.1409",-112.070173281,33.4833653872,"3030 N 3RD ST PHOENIX AZ 85012","candidate location"
"FaID.1410",-112.182726984,33.5378319668,"6826 N 57TH DR GLENDALE AZ 85301","candidate location"
"FaID.1411",-112.085218672,33.5827158978,"906 W PEORIA AVE PHOENIX AZ 85029","candidate location"
"FaID.1412",-111.675087344,33.4678671587,"2851 N BOULDER CANYON MESA AZ 85207","candidate location"
"FaID.1413",-112.477293439,33.4816663836,"19408 W CATALINA DR LITCHFIELD PARK AZ 85340","candidate location"
"FaID.1414",-112.080640176,33.4565510554,"507 W MCKINLEY ST PHOENIX AZ 85003","candidate location"
"FaID.1415",-112.323009124,33.6373025949,"12215 W BELL RD SURPRISE AZ 85378","candidate location"
"FaID.1416",-112.201602533,33.4889029925,"3401 N 67TH AVE PHOENIX AZ 85033","candidate location"
"FaID.1417",-111.997360267,33.645418776,"17402 N 40TH ST PHOENIX AZ 85032","candidate location"
"FaID.1418",-111.916629269,33.4946441847,"7601 E INDIAN SCHOOL RD SCOTTSDALE AZ 85251","candidate location"
"FaID.1419",-111.983446181,33.3262847034,"4636 E SHOMI ST PHOENIX AZ 85044","candidate location"
"FaID.1420",-111.910058642,33.6032514051,"7901 E SWEETWATER AVE SCOTTSDALE AZ 85260","candidate location"
"FaID.1421",-112.134630922,33.3988603598,"3514 W GROVE ST PHOENIX AZ 85041","candidate location"
"FaID.1422",-112.431956067,33.3263102137,"17777 W WESTAR DR GOODYEAR AZ 85338","candidate location"
"FaID.1423",-112.288407372,33.5811433387,"10620 W PEORIA AVE SUN CITY AZ 85351","candidate location"
"FaID.1424",-112.033854374,33.6121568966,"13825 N CAVE CREEK RD PHOENIX AZ 85022","candidate location"
"FaID.1425",-112.106278238,33.4764183655,"2145 W VIRGINIA AVE PHOENIX AZ 85009","candidate location"
"FaID.1426",-112.090841641,33.537901356,"1441 W GLENDALE AVE PHOENIX AZ 85013","candidate location"
"FaID.1427",-112.137341878,33.8453177363,"39808 N GAVILAN PEAK PKWY PHOENIX AZ 85086","candidate location"
"FaID.1428",-112.497872424,33.5670700223,"20304 W WHITE TANK MOUNTAIN RD WADDELL AZ 85355","candidate location"
"FaID.1429",-111.891233735,33.3718303142,"2345 S SARATOGA MESA AZ 85202","candidate location"
"FaID.1430",-112.18370808,33.3788394975,"5740 W BASELINE RD LAVEEN AZ 85339","candidate location"
"FaID.1431",-112.012149155,33.5759436756,"3202 E MOUNTAIN VIEW RD PHOENIX AZ 85028","candidate location"
"FaID.1432",-112.076103229,33.3638581013,"202 W DOBBINS RD PHOENIX AZ 85041","candidate location"
"FaID.1433",-112.112859707,33.5466712703,"7516 N BLACK CANYON HWY PHOENIX AZ 85051","candidate location"
"FaID.1434",-111.858632814,33.7461463996,"10320 E DYNAMITE BLVD SCOTTSDALE AZ 85262","candidate location"
"FaID.1435",-111.807764994,33.2750114247,"2100 S COOPER RD CHANDLER AZ 85286","candidate location"
"FaID.1436",-111.635284351,33.2445077811,"22358 S ELLSWORTH RD QUEEN CREEK AZ 85142","candidate location"
"FaID.1437",-111.916706033,33.4740216395,"2311 N MILLER RD SCOTTSDALE AZ 85257","candidate location"
"FaID.1438",-111.998790315,33.4134145769,"3838 E ANNE ST PHOENIX AZ 85040","candidate location"
"FaID.1439",-112.064781998,33.6289123398,"15649 N 7TH ST PHOENIX AZ 85022","candidate location"
"FaID.1440",-112.330940144,33.6421850604,"17419 N CONQUISTADOR DR SUN CITY WEST AZ 85375","candidate location"
"FaID.1441",-112.183525441,33.5375127618,"6821 N 58TH AVE GLENDALE AZ 85301","candidate location"
"FaID.1442",-112.167589512,33.6320476846,"5035 W PARADISE LN GLENDALE AZ 85306","candidate location"
"FaID.1443",-111.94641429,33.2965846883,"250 S KYRENE RD CHANDLER AZ 85226","candidate location"
"FaID.1444",-112.228150494,33.6683883078,"20240 N 78TH AVE GLENDALE AZ 85308","candidate location"
"FaID.1445",-111.830916842,33.3925362164,"7 E SOUTHERN AVE MESA AZ 85210","candidate location"
"FaID.1446",-111.704008668,33.3682575685,"1015 N RECKER RD GILBERT AZ 85234","candidate location"
"FaID.1447",-111.968769126,33.4610024293,"1335 N 52ND ST PHOENIX AZ 85008","candidate location"
"FaID.1448",-111.905860062,33.3961442941,"1871 E DEL RIO DR TEMPE AZ 85282","candidate location"
"FaID.1449",-111.962458538,33.4949065697,"5524 E LAFAYETTE BLVD PHOENIX AZ 85018","candidate location"
"FaID.1450",-112.141631927,33.5301603531,"6331 N 39TH AVE PHOENIX AZ 85019","candidate location"
"FaID.1451",-111.908489472,33.4734802521,"8008 E OAK ST SCOTTSDALE AZ 85257","candidate location"
"FaID.1452",-112.138227453,33.7180585872,"25250 N 35TH AVE PHOENIX AZ 85083","candidate location"
"FaID.1453",-112.017089703,33.6124741147,"3010 E THUNDERBIRD RD PHOENIX AZ 85032","candidate location"
"FaID.1454",-111.798958775,33.4049446216,"1500 E 6TH AVE MESA AZ 85204","candidate location"
"FaID.1455",-111.809736988,33.2152795907,"6250 S SUNBIRD BLVD CHANDLER AZ 85249","candidate location"
"FaID.1456",-112.268554227,33.6434792378,"9728 W PALMERAS DR SUN CITY AZ 85373","candidate location"
"FaID.1457",-112.052305565,33.4940113988,"4040 N 14TH ST PHOENIX AZ 85014","candidate location"
"FaID.1458",-112.285723637,33.5737464992,"9849 N 105TH AVE SUN CITY AZ 85351","candidate location"
"FaID.1459",-111.998579275,33.4696734567,"2017 N 38TH PL PHOENIX AZ 85008","candidate location"
"FaID.1460",-112.095861777,33.5826703989,"10618 N 17TH AVE PHOENIX AZ 85029","candidate location"
"FaID.1461",-111.719058076,33.3758517367,"1415 N SAN BENITO DR GILBERT AZ 85234","candidate location"
"FaID.1462",-111.711106409,33.4188966617,"152 N 56TH ST MESA AZ 85205","candidate location"
"FaID.1463",-112.081357072,33.3931848827,"602 W SOUTHERN AVE PHOENIX AZ 85041","candidate location"
"FaID.1464",-112.350657966,33.6350081229,"16629 N WEST POINT PKWY SURPRISE AZ 85374","candidate location"
"FaID.1465",-112.073189024,33.4329313876,"15 E PIMA ST PHOENIX AZ 85004","candidate location"
"FaID.1466",-112.587688924,33.3742893776,"302 E NARRAMORE AVE BUCKEYE AZ 85326","candidate location"
"FaID.1467",-112.16951539,33.5344883333,"5121 W OCOTILLO RD GLENDALE AZ 85301","candidate location"
"FaID.1468",-111.839199964,33.4583329692,"2345 N COUNTRY CLUB DR MESA AZ 85201","candidate location"
"FaID.1469",-112.325266655,33.611085469,"14010 N EL MIRAGE RD EL MIRAGE AZ 85335","candidate location"
"FaID.1470",-112.464817801,33.5029499067,"18819 W COOLIDGE ST LITCHFIELD PARK AZ 85340","candidate location"
"FaID.1471",-112.182182613,33.583044968,"5720 W PEORIA AVE GLENDALE AZ 85304","candidate location"
"FaID.1472",-111.813137931,33.4123933212,"830 E 2ND AVE MESA AZ 85204","candidate location"
"FaID.1473",-111.926602594,33.4153210904,"826 E APACHE BLVD TEMPE AZ 85281","candidate location"
"FaID.1474",-112.207215841,33.494130613,"6849 W INDIAN SCHOOL RD PHOENIX AZ 85033","candidate location"
"FaID.1475",-111.999383758,33.6231800621,"3820 E NISBET RD PHOENIX AZ 85032","candidate location"
"FaID.1476",-111.675398191,33.6353583331,"16402 N FORT MCDOWELL RD FORT MCDOWELL AZ 85264","candidate location"
"FaID.1477",-111.831781875,33.4285162744,"726 N CENTER ST MESA AZ 85201","candidate location"
"FaID.1478",-112.353779012,33.4357518158,"328 W WESTERN AVE AVONDALE AZ 85323","candidate location"
"FaID.1479",-112.100761552,33.5918146353,"11640 N 19TH AVE PHOENIX AZ 85029","candidate location"
"FaID.1480",-112.126139037,33.5629044226,"8602 N 31ST AVE PHOENIX AZ 85051","candidate location"
"FaID.1481",-112.407475396,33.4801411683,"16222 W CLUBHOUSE DR GOODYEAR AZ 85395","candidate location"
"FaID.1482",-111.788858812,33.3551467933,"20 E PAGE AVE GILBERT AZ 85234","candidate location"
"FaID.1483",-112.358510564,33.4962754384,"300 N OLD LITCHFIELD RD LITCHFIELD PARK AZ 85340","candidate location"
"FaID.1484",-112.078737007,33.4937693555,"4000 N 3RD AVE PHOENIX AZ 85013","candidate location"
"FaID.1485",-112.380196606,33.6882389661,"14818 W DEER VALLEY DR SUN CITY WEST AZ 85375","candidate location"
"FaID.1486",-112.344650898,33.4782623444,"13277 W THOMAS RD GOODYEAR AZ 85395","candidate location"
"FaID.1487",-112.074057733,33.500328837,"4400 N CENTRAL AVE PHOENIX AZ 85012","candidate location"
"FaID.1488",-112.343874482,33.6655863614,"20002 N STAR RIDGE DR SUN CITY WEST AZ 85375","candidate location"
"FaID.1489",-111.787344009,33.4232604637,"2024 E UNIVERSITY DR MESA AZ 85213","candidate location"
"FaID.1490",-112.292670496,33.4316468564,"10857 W 4TH ST AVONDALE AZ 85323","candidate location"
"FaID.1491",-112.383608778,33.6040789052,"15042 W SWEETWATER AVE SURPRISE AZ 85379","candidate location"
"FaID.1492",-111.701311793,33.4132878401,"6003 E ARBOR AVE MESA AZ 85206","candidate location"
"FaID.1493",-111.954942675,33.3553314503,"1050 W GROVE PKWY TEMPE AZ 85283","candidate location"
"FaID.1494",-111.876002054,33.5847764444,"9494 E BECKER LN SCOTTSDALE AZ 85260","candidate location"
"FaID.1495",-111.826281031,33.4447817545,"1621 N PASADENA MESA AZ 85201","candidate location"
"FaID.1496",-111.69126873,33.4101815008,"6461 E BAYWOOD AVE MESA AZ 85206","candidate location"
"FaID.1497",-111.970920981,33.4805863188,"5116 E THOMAS RD PHOENIX AZ 85018","candidate location"
"FaID.1498",-112.293973192,33.6022771407,"13014 N 108TH AVE SUN CITY AZ 85351","candidate location"
"FaID.1499",-111.919227858,33.3074136734,"251 N DESERT BREEZE BLVD CHANDLER AZ 85226","candidate location"
"FaID.1500",-112.092187525,33.4401830638,"1509 W SHERMAN ST PHOENIX AZ 85007","candidate location"
"FaID.1501",-112.190133273,33.5597758507,"8447 N 61ST AVE GLENDALE AZ 85302","candidate location"
"FaID.1502",-112.251438262,33.466024295,"1616 N 89TH AVE PHOENIX AZ 85037","candidate location"
"FaID.1503",-111.690246015,33.4378578681,"6502 E BROWN RD MESA AZ 85205","candidate location"
"FaID.1504",-111.937409425,33.4142561658,"43 E 13TH ST TEMPE AZ 85281","candidate location"
"FaID.1505",-111.608027862,33.2479147549,"22035 E OCOTILLO RD QUEEN CREEK AZ 85142","candidate location"
"FaID.1506",-112.092735036,33.4601896645,"1540 GRAND AVE PHOENIX AZ 85007","candidate location"
"FaID.1507",-111.929770227,33.5750428008,"7007 E MOUNTAIN VIEW RD PARADISE VALLEY AZ 85253","candidate location"
"FaID.1508",-111.853642307,33.4208696574,"1054 W 2ND PL MESA AZ 85201","candidate location"
"FaID.1509",-111.719765439,33.6237143293,"15202 N FOUNTAIN HILLS BLVD FOUNTAIN HILLS AZ 85268","candidate location"
"FaID.1510",-112.278138318,33.6419552948,"10101 W PALMERAS DR SUN CITY AZ 85373","candidate location"
"FaID.1511",-111.998888815,33.5822691715,"3839 E SHEA BLVD PHOENIX AZ 85028","candidate location"
"FaID.1512",-112.246703874,33.6567802305,"18827 N COUNTRY CLUB PKWY PEORIA AZ 85382","candidate location"
"FaID.1513",-112.342416139,33.439517575,"750 E RILEY DR AVONDALE AZ 85323","candidate location"
"FaID.1514",-111.718567043,33.4054065051,"537 S HIGLEY RD MESA AZ 85206","candidate location"
"FaID.1515",-111.723066363,33.407384775,"5013 E BROADWAY RD MESA AZ 85206","candidate location"
"FaID.1516",-112.141275951,33.4583528829,"3843 W ROOSEVELT ST PHOENIX AZ 85009","candidate location"
"FaID.1517",-112.087291729,33.4447215494,"1125 W JACKSON ST PHOENIX AZ 85007","candidate location"
"FaID.1518",-112.212196675,33.4850488378,"3150 N 71ST AVE PHOENIX AZ 85033","candidate location"
"FaID.1519",-112.189791115,33.5646139936,"8807 N 61ST AVE GLENDALE AZ 85302","candidate location"
"FaID.1520",-112.186924317,33.5796946735,"10250 N 59TH AVE GLENDALE AZ 85302","candidate location"
"FaID.1521",-112.142593072,33.473551712,"3850 W ENCANTO BLVD PHOENIX AZ 85009","candidate location"
"FaID.1522",-111.780603986,33.3220685088,"456 E RAY RD GILBERT AZ 85296","candidate location"
"FaID.1523",-111.688658718,33.3987626728,"908 S POWER RD MESA AZ 85206","candidate location"
"FaID.1524",-111.885659742,33.5107168763,"9000 E CHAPARRAL RD SCOTTSDALE AZ 85256","candidate location"
"FaID.1525",-111.833790094,33.4175781949,"105 N MACDONALD MESA AZ 85201","candidate location"
"FaID.1526",-112.045891182,33.4387872091,"1722 E BUCKEYE RD PHOENIX AZ 85034","candidate location"
"FaID.1527",-111.791002607,33.3602816372,"75 W OLIVE AVE GILBERT AZ 85233","candidate location"
"FaID.1528",-112.352832518,33.648974743,"13601 W ALEPPO DR SUN CITY WEST AZ 85375","candidate location"
"FaID.1529",-112.327893173,33.6315603975,"12420 W PARADISE LN SURPRISE AZ 85378","candidate location"
"FaID.1530",-112.099398726,33.7251323131,"26525 N 19TH AVE PHOENIX AZ 85085","candidate location"
"FaID.1531",-112.127970418,33.4372721711,"3140 W BUCKEYE RD PHOENIX AZ 85009","candidate location"
"FaID.1532",-111.986372487,33.3257940952,"4525 E KNOX RD PHOENIX AZ 85044","candidate location"
"FaID.1533",-111.836744703,33.3962410849,"235 W 10TH AVE MESA AZ 85210","candidate location"
"FaID.1534",-111.919669092,33.4407137856,"1228 E CURRY RD TEMPE AZ 85281","candidate location"
"FaID.1535",-112.1484801,33.8647972666,"4135 W OPPORTUNITY WAY PHOENIX AZ 85086","candidate location"
"FaID.1536",-112.330459617,33.6292482817,"16002 N VERDE ST SURPRISE AZ 85378","candidate location"
"FaID.1537",-112.332630975,33.6663273344,"12820 W BEARDSLEY RD SUN CITY WEST AZ 85375","candidate location"
"FaID.1538",-111.752787586,33.4295577111,"745 N VAL VISTA DR MESA AZ 85213","candidate location"
"FaID.1539",-111.590137922,33.4055734554,"514 S MOUNTAIN RD MESA AZ 85208","candidate location"
"FaID.1540",-112.098559767,33.4996766674,"1806 W GLENROSA AVE PHOENIX AZ 85015","candidate location"
"FaID.1541",-112.288773601,33.5560750098,"8411 N 107TH AVE PEORIA AZ 85345","candidate location"
"FaID.1542",-112.090277518,33.5862177079,"1416 W DESERT COVE AVE PHOENIX AZ 85029","candidate location"
"FaID.1543",-111.71818258,33.4674331825,"2815 N HIGLEY RD MESA AZ 85215","candidate location"
"FaID.1544",-111.700896562,33.2932486622,"4132 E PECOS RD GILBERT AZ 85295","candidate location"
"FaID.1545",-112.156016556,33.6113562258,"4530 W THUNDERBIRD RD GLENDALE AZ 85306","candidate location"
"FaID.1546",-112.083941325,33.4101508224,"742 W SOUTHGATE AVE PHOENIX AZ 85041","candidate location"
"FaID.1547",-111.871307265,33.2278367443,"24218 S OAKWOOD BLVD SUN LAKES AZ 85248","candidate location"
"FaID.1548",-112.227656037,33.6813818489,"7825 W DEER VALLEY RD PEORIA AZ 85382","candidate location"
"FaID.1549",-111.843609977,33.3230606737,"98 W PARK AVE CHANDLER AZ 85225","candidate location"
"FaID.1550",-112.165084694,33.4944323423,"4901 W INDIAN SCHOOL RD PHOENIX AZ 85031","candidate location"
"FaID.1551",-112.158869826,33.5451487941,"7331 N 46TH CIR GLENDALE AZ 85301","candidate location"
"FaID.1552",-112.363259115,33.6768288361,"13845 W STARDUST BLVD SUN CITY WEST AZ 85375","candidate location"
"FaID.1553",-111.877169634,33.3479931118,"2828 N DOBSON RD CHANDLER AZ 85224","candidate location"
"FaID.1554",-112.010674313,33.6519603381,"18401 N 32ND ST PHOENIX AZ 85032","candidate location"
"FaID.1555",-111.894046625,33.4226086469,"2150 E UNIVERSITY DR TEMPE AZ 85281","candidate location"
"FaID.1556",-111.92588054,33.4144066455,"909 E APACHE BLVD TEMPE AZ 85281","candidate location"
"FaID.1557",-111.762126237,33.4048224359,"3210 E CORALBELL AVE MESA AZ 85204","candidate location"
"FaID.1558",-112.074334603,33.5027442959,"4520 N CENTRAL AVE PHOENIX AZ 85012","candidate location"
"FaID.1559",-112.057989358,33.4797666471,"1101 E THOMAS RD PHOENIX AZ 85006","candidate location"
"FaID.1560",-112.395835338,33.6509887052,"18350 N GOLDWATER RIDGE DR SURPRISE AZ 85374","candidate location"
"FaID.1561",-112.256995785,33.4818605343,"3000 N 91ST AVE PHOENIX AZ 85037","candidate location"
"FaID.1562",-112.067310768,33.4762242375,"337 E VIRGINIA AVE PHOENIX AZ 85004","candidate location"
"FaID.1563",-111.818558089,33.5892546894,"12125 E VIA LINDA SCOTTSDALE AZ 85259","candidate location"
"FaID.1564",-112.226698914,33.6024798313,"7841 W SWEETWATER AVE PEORIA AZ 85381","candidate location"
"FaID.1565",-111.805462334,33.4497713198,"1852 N STAPLEY DR MESA AZ 85203","candidate location"
"FaID.1566",-111.608645418,33.3926126304,"10305 E SOUTHERN AVE MESA AZ 85209","candidate location"
"FaID.1567",-111.788812199,33.3314663744,"50 E CIVIC CENTER DR GILBERT AZ 85296","candidate location"
"FaID.1568",-111.911971426,33.4150858981,"1606 E APACHE BLVD TEMPE AZ 85281","candidate location"
"FaID.1569",-111.715103331,33.6048589832,"13014 N SAGUARO BLVD FOUNTAIN HILLS AZ 85268","candidate location"
"FaID.1570",-112.585153041,33.379098439,"201 W BASELINE RD BUCKEYE AZ 85326","candidate location"
"FaID.1571",-112.220611714,33.6195565224,"14802 N 75TH AVE PEORIA AZ 85381","candidate location"
"FaID.1572",-112.001703931,33.6269053333,"3718 E GREENWAY RD PHOENIX AZ 85032","candidate location"
"FaID.1573",-112.27973327,33.4714604422,"10237 W ENCANTO BLVD AVONDALE AZ 85392","candidate location"
"FaID.1574",-112.12322526,33.5103298303,"2942 W CAMELBACK RD PHOENIX AZ 85017","candidate location"
"FaID.1575",-111.878782935,33.5974835176,"9390 E CACTUS RD SCOTTSDALE AZ 85260","candidate location"
"FaID.1576",-112.046400295,33.4449719692,"1629 E JACKSON ST PHOENIX AZ 85034","candidate location"
"FaID.1577",-111.673671115,33.4675343617,"7311 E OASIS ST MESA AZ 85207","candidate location"
"FaID.1578",-111.855982673,33.4289912979,"777 N ALMA SCHOOL RD MESA AZ 85201","candidate location"
"FaID.1579",-111.91823172,33.475004536,"2501 N 74TH ST SCOTTSDALE AZ 85257","candidate location"
"FaID.1580",-111.948564398,33.4216591104,"711 W UNIVERSITY DR TEMPE AZ 85281","candidate location"
"FaID.1581",-111.903734542,33.5282442933,"6265 N 82ND ST SCOTTSDALE AZ 85250","candidate location"
"FaID.1582",-111.735866399,33.620004395,"15555 E BAINBRIDGE AVE FOUNTAIN HILLS AZ 85268","candidate location"
"FaID.1583",-112.086556473,33.5366771912,"6802 N 10TH AVE PHOENIX AZ 85013","candidate location"
"FaID.1584",-112.391860017,33.441930933,"425 S ESTRELLA PKWY GOODYEAR AZ 85338","candidate location"
"FaID.1585",-112.373523235,33.646720509,"17819 N 145TH CIR SURPRISE AZ 85374","candidate location"
"FaID.1586",-112.280804592,33.5967319393,"10181 W COGGINS DR SUN CITY AZ 85351","candidate location"
"FaID.1587",-111.758112306,33.4669498227,"3344 E MCDOWELL RD MESA AZ 85213","candidate location"
"FaID.1588",-112.134360308,33.6741091393,"20633 N 35TH AVE PHOENIX AZ 85027","candidate location"
"FaID.1589",-112.408812378,33.45422671,"811 N SARIVAL AVE GOODYEAR AZ 85338","candidate location"
"FaID.1590",-112.036072883,33.4045895211,"2122 E VIOLET DR PHOENIX AZ 85040","candidate location"
"FaID.1591",-112.061758274,33.4580086861,"905 N 9TH ST PHOENIX AZ 85006","candidate location"
"FaID.1592",-112.008520437,33.6314275728,"16001 N 34TH ST PHOENIX AZ 85032","candidate location"
"FaID.1593",-112.096218108,33.5109872252,"5038 N 17TH AVE PHOENIX AZ 85015","candidate location"
"FaID.1594",-111.73903551,33.3733984226,"1255 N GREENFIELD RD GILBERT AZ 85234","candidate location"
"FaID.1595",-111.811367453,33.3939272202,"940 E SOUTHERN AVE MESA AZ 85204","candidate location"
"FaID.1596",-112.195863491,33.5099432789,"6300 W CAMELBACK RD GLENDALE AZ 85301","candidate location"
"FaID.1597",-112.089437641,33.4379710593,"1302 W TONTO ST PHOENIX AZ 85007","candidate location"
"FaID.1598",-111.831014671,33.4116920581,"143 S CENTER ST MESA AZ 85210","candidate location"
"FaID.1599",-112.246294868,33.6570762089,"18825 N COUNTRY CLUB PKWY PEORIA AZ 85382","candidate location"
"FaID.1600",-112.478667574,33.3262198297,"19937 W ARLINGTON RD BUCKEYE AZ 85326","candidate location"
"FaID.1601",-111.855321048,33.5761309963,"10440 E VIA LINDA DR SCOTTSDALE AZ 85258","candidate location"
"FaID.1602",-111.684431216,33.4553461646,"2160 N POWER RD MESA AZ 85215","candidate location"
"FaID.1603",-112.217183462,33.5442823696,"7355 W ORANGEWOOD AVE GLENDALE AZ 85303","candidate location"
"FaID.1604",-112.067806348,33.3058360624,"599 E CHANDLER BLVD PHOENIX AZ 85048","candidate location"
"FaID.1605",-111.660084027,33.3684204626,"2615 S FARNSWORTH DR MESA AZ 85209","candidate location"
"FaID.1606",-112.257622408,33.6544825925,"9296 W UNION HILLS DR PEORIA AZ 85382","candidate location"
"FaID.1607",-112.298040565,33.5791755537,"11019 W PEORIA AVE SUN CITY AZ 85351","candidate location"
"FaID.1608",-111.737539865,33.2361443305,"6289 S GREENFIELD RD GILBERT AZ 85298","candidate location"
"FaID.1609",-111.718683838,33.3464252864,"3333 E MORRISON RANCH PKWY GILBERT AZ 85296","candidate location"
"FaID.1610",-111.858803939,33.3708603538,"2425 S ALMA SCHOOL RD MESA AZ 85210","candidate location"
"FaID.1611",-112.343075588,33.4325727397,"541 E MAIN ST AVONDALE AZ 85323","candidate location"
"FaID.1612",-112.011861892,33.3921837586,"3213 E SOUTHERN AVE PHOENIX AZ 85040","candidate location"
"FaID.1613",-112.293419158,33.489425482,"10850 W GARDEN LAKES PKWY AVONDALE AZ 85392","candidate location"
"FaID.1614",-112.043702591,33.4079426914,"1728 E PUEBLO AVE PHOENIX AZ 85040","candidate location"
"FaID.1615",-111.789016507,33.3091081383,"15303 S GILBERT RD GILBERT AZ 85295","candidate location"
"FaID.1616",-112.051422571,33.4318396509,"1414 E MOHAVE ST PHOENIX AZ 85034","candidate location"
"FaID.1617",-111.787437804,33.2656178011,"2777 S GILBERT RD CHANDLER AZ 85286","candidate location"
"FaID.1618",-112.380081348,33.6722006396,"14811 W R H JOHNSON BLVD SUN CITY WEST AZ 85375","candidate location"
"FaID.1619",-111.962994349,33.7325627156,"5555 E PINNACLE VISTA DR CAVE CREEK AZ 85331","candidate location"
"FaID.1620",-112.155630155,33.8738234103,"42901 N 45TH AVE NEW RIVER AZ 85087","candidate location"
"FaID.1621",-111.581376273,33.3955664545,"1018 S MERIDIAN RD APACHE JUNCTION AZ 85120","candidate location"
"FaID.1622",-111.848597613,33.4826274925,"3040 N EXTENSION RD SCOTTSDALE AZ 85256","candidate location"
"FaID.1623",-112.126204422,33.4692534574,"3101 W PALM LN PHOENIX AZ 85009","candidate location"
"FaID.1624",-112.301892205,33.5944661449,"12030 N CLUBHOUSE SQ YOUNGTOWN AZ 85363","candidate location"
"FaID.1625",-112.060170031,33.5644375243,"1010 E ALICE AVE PHOENIX AZ 85020","candidate location"
"FaID.1626",-111.73234338,33.365465608,"2700 E GUADALUPE RD GILBERT AZ 85234","candidate location"
"FaID.1627",-111.737944801,33.3414662381,"495 S GREENFIELD RD GILBERT AZ 85296","candidate location"
"FaID.1628",-111.772752682,33.3637307164,"765 N LINDSAY RD GILBERT AZ 85234","candidate location"
"FaID.1629",-112.140252364,33.655164945,"3728 W UNION HILLS DR GLENDALE AZ 85308","candidate location"
"FaID.1630",-112.1291636,33.6700839971,"20222 N 32ND DR PHOENIX AZ 85027","candidate location"
"FaID.1631",-112.093998567,33.8618209449,"41551 N ANTHEM HILLS DR PHOENIX AZ 85086","candidate location"
"FaID.1632",-112.051259824,33.4575065653,"1419 E GARFIELD ST PHOENIX AZ 85006","candidate location"
"FaID.1633",-111.985602826,33.759047421,"29888 N TATUM RANCH DR CAVE CREEK AZ 85331","candidate location"
"FaID.1634",-112.00479257,33.5311511708,"3535 E LINCOLN DR PARADISE VALLEY AZ 85253","candidate location"
"FaID.1635",-112.254458074,33.591184299,"11773 N 91ST AVE PEORIA AZ 85345","candidate location"
